Architektin	Derivative
Assistentin	Derivative
Wettkämpfer	Unmarked
Sägeschlitten	Compound
Trainer	Unmarked
Kaiserin	Derivative
Diagnose	Derivative
Freund	Unmotivated
Ladenverkäuferin	Derivative
Sportlehrer	Unmarked
Brautwerber	Unmarked
Dame des Hauses	Phrase
Gastgeberin	Derivative
Gastgeberin	Derivative
Gräfin	Derivative
Schuppenreptil	Compound
Seeigel	Compound
Modezeichnerin	Derivative
Freund	Unmotivated
Klavierspielerin	Derivative
Hutmacher	Unmarked
Amtsbruder	Unmarked
kleiner Junge	Phrase
Skiläuferin	Derivative
Schaufensterpuppen	Compound
Maniküre	Derivative
Frau	Unmotivated
Geliebte	Unmotivated
Geliebte	Unmotivated
Schwester	Unmarked
Assistentin	Derivative
Schaufensterpuppen	Compound
Kraftrad	Compound
Hutmacher	Unmarked
Dummerchen	Derivative
Besuch	Unmotivated
Geliebte	Unmotivated
Babysitter	Unmarked
Fürstin	Derivative
Lehrstuhlinhaber	Unmarked
Kurtisane	Derivative
Psychologin	Derivative
Schafhirt	Compound
Äbtissin	Derivative
Freund	Unmotivated
Saxofonist	Unmarked
Bildhauer	Unmarked
Sportswoman	Compound
Bürgermeisterin	Derivative
Flugbegleiterin	Derivative
Anhalter	Unmarked
kleiner Junge	Phrase
Hochzeitsgesellschaft	Compound
Schwiegermutter	Unmarked
Tennisspielerin	Derivative
Zwergtaucher	Unmarked
Siphon	Unmotivated
Isolierrohr	Compound
Bleistift	Compound
Mairübe	Unmotivated
Vokalist	Unmarked
Waffenfabrik	Compound
Zankteufel	Compound
Servierin	Derivative
Fahrerin	Derivative
Afro-Amerikanerin	Compound
Spionage	Derivative
Schnur	Unmotivated
