aandeelhoudster	Derivative
ambassadrice	Derivative
muziektherapeute	Derivative
fietster	Derivative
bakster	Derivative
reisleidster	Derivative
dirigente	Derivative
fractieleidster	Derivative
violiste	Derivative
huisfotografe	Compound
gymnaste	Derivative
bewindsvrouw	Compound
actrice	Derivative
omroepster	Derivative
wereldkampioene	Compound
voorgangster	Derivative
kunsthistorica	Derivative
presentatrice	Derivative
brommer	Unmarked
motorrijdster	Derivative
liedjesschrijfster	Derivative
voorzitster	Derivative
modeontwerpster	Derivative
telefoniste	Derivative
politicologe	Derivative
fractieleidster	Derivative
medewerkster	Derivative
hoofdaanklager	Unmarked
singer-songwriter	Compound
blogster	Derivative
redactrice	Derivative
verslaggeefster	Derivative
kopvrouw	Compound
restauratrice	Derivative
bouwset	Compound
studente	Derivative
bezorgster	Derivative
tennisster	Derivative
zusterscongregatie	Compound
buisjes	Derivative
toeriste	Derivative
lerares	Derivative
erfgenames	Compound
vocaliste	Derivative
werkneemster	Derivative
vvd-gemeenteraadslid	Compound
zangeres	Derivative
oud-lerares	Compound
medeoprichtster	Derivative
bestuurster	Derivative
chauffeuse	Derivative
topvrouw	Compound
hoofdredactrice	Derivative
